score-Bs_1,RMSD-s-Bs_1,RMS-Bs_1,score-Bs_2,RMSD-s-Bs_2,RMS-Bs_2,score-c1_MC,RMSD-s-c1_MC,RMS-c1_MC,score-c1_NM,RMSD-s-c1_NM,RMS-c1_NM,score-c2_MC,RMSD-s-c2_MC,RMS-c2_MC,score-c2_NM,RMSD-s-c2_NM,RMS-c2_NM,score-c3_MC,RMSD-s-c3_MC,RMS-c3_MC,score-c3_NM,RMSD-s-c3_NM,RMS-c3_NM,score-Md_1,RMSD-s-Md_1,RMS-Md_1,score-Md_2,RMSD-s-Md_2,RMS-Md_2,score-Md_3,RMSD-s-Md_3,RMS-Md_3,score-Nd_1,RMSD-s-Nd_1,RMS-Nd_1,score-Nd_2,RMSD-s-Nd_2,RMS-Nd_2,score-Nd_3,RMSD-s-Nd_3,RMS-Nd_3,y
-1551,1209.1632478701963,14143.9,-6504,842.4734120433708,8078.7,-6303,1334.9166415922762,18344.1,-6529,869.2277952297665,3125.1,-5719,720.9314619570348,3891.1111111111113,-5629,846.0223164905295,13118.1,-7094,946.5909148095599,20567.1,-5545,642.4201818124997,9611.6,-6755,863.6770461231416,14715.5,-5475,485.2418881341489,8465.3,-5913,703.7749356150756,15796.7,-5757,957.0367589725539,4663.555555555556,-5700,709.1383221910916,14163.8,-5663,796.4279063418131,11784.3,1
-7464,1697.891150810322,8800.7,-5679,487.2497521678761,10764.333333333334,-6579,1570.9757986678212,20418.6,-8026,296.24418523231003,2160.4444444444443,-7118,454.6039485090291,1460.0,-5974,902.0101385239541,9102.1,-7304,594.756179942879,11295.111111111111,-5034,367.4051869919243,12479.42857142857,-6182,352.77852825817655,19505.8,-6810,719.7250864045238,9550.4,-6008,774.4768298664586,4134.7,-6960,474.71489799141546,6133.625,-6690,565.9486195760143,5744.0,-5780,860.7325949445632,25080.7,1
-7220,463.98826426430225,5470.75,-5519,621.8401804322431,7596.0,-6590,1237.7414018193688,19414.777777777777,-7887,264.65753224686426,1767.0,-6778,229.65115789167072,1971.888888888889,-6184,481.11490888930024,13671.777777777777,-5621,711.7051164910225,5202.555555555556,-5480,844.0162949687855,8274.111111111111,-7088,944.2365646383313,5695.2,-6251,298.28348931846546,3035.7,-6155,692.0018497085096,15196.4,-6068,371.33837332007585,2526.875,-5837,977.0744313738068,13178.888888888889,-6904,724.6358472440568,8329.333333333334,1
-5180,639.4208316906793,16784.5,-4747,734.2231608986469,12285.4,-4183,836.0482146885727,8343.555555555555,-5855,1052.879081376394,12432.9,-5244,148.67935640298617,1416.5714285714287,-4000,458.6590127752838,6153.9,-5034,658.5362252754217,11632.3,-2640,477.571942224416,2895.0,-4684,209.3333923094892,2341.8888888888887,-4427,565.3607343988452,14092.2,-4155,1059.2298040452686,9292.111111111111,-5170,530.4878258106738,1734.4444444444443,-5199,398.9976639060311,5553.777777777777,-4589,1194.6861554399975,6859.9,1
-8004,1005.5328733437808,1207.375,-6437,690.40950891482,1780.2,-5991,1026.8374272691951,14261.285714285714,-7090,427.9380913169543,9383.8,-6709,820.134994985584,2151.0,-5706,496.50402818104106,2477.75,-6936,903.3939561453778,8176.9,-4136,244.76398836430957,3466.2,-7723,874.3871911230135,18014.1,-6220,556.4409611179581,9882.777777777777,-6863,1350.81919219413,13183.4,-7623,518.9161179805461,1359.0,-6782,892.6855269354394,10223.8,-6338,1032.866012607637,5117.8,1
-6644,759.1297324023608,14988.777777777777,-5460,382.0885892041286,12857.5,-5412,163.46831497267084,4318.6,-6435,428.89426435894325,4038.3,-5966,310.19913954239667,18809.666666666668,-5154,498.7840275839266,7780.555555555556,-5114,253.44180791653142,5355.25,-5209,536.8081687157915,13762.8,-7801,723.0605023094606,20431.4,-6078,388.7467170279357,8936.2,-5849,421.9111280826805,12976.9,-5730,239.24550152510736,2472.8,-5432,212.76597472340217,11381.6,-6766,754.310420185221,13083.9,1
-7419,1384.542628451718,9203.3,-6521,662.4546944676473,13487.555555555555,-5849,219.47029411745203,5851.9,-6985,402.61849724148607,6263.444444444444,-6057,356.9577559126277,14458.777777777777,-5327,801.1095368300156,13389.4,-5140,119.87472885177804,2455.6666666666665,-6410,741.6824724907532,10766.6,-8533,867.9818456482832,15000.875,-5612,312.43477719356827,7234.1,-5772,328.84064961543305,10517.333333333334,-6156,358.6884999550516,2757.0,-5721,325.0230914873613,8494.4,-7806,1118.4753953485113,9215.5,1
-6000,589.6305811457067,6873.666666666667,-5308,487.5016307665068,10866.6,-5670,348.4480592570444,16679.5,-5925,493.2465639408956,7701.777777777777,-5533,548.9320945658434,11186.333333333334,-4454,1046.5805272409766,21330.7,-5398,291.8179713366874,7220.222222222223,-5094,463.7907825733502,8484.2,-5808,317.5849650093612,2341.7,-5797,356.7590223105787,7025.9,-5237,468.6624478235851,11527.3,-5409,287.66183850718204,4580.111111111111,-6170,501.1587073971685,4586.3,-6102,895.7415853103643,11255.666666666666,1
-5213,870.6492749666769,10103.6,-4653,383.6450262584454,5067.555555555556,-5635,1407.0073525038883,12275.4,-6620,501.41776771248584,4304.777777777777,-5364,666.4186205214978,2713.8888888888887,-4683,458.8000544899709,5179.1,-6204,557.0527443608923,5692.2,-4595,472.89931275061053,8450.0,-5371,464.1511499501028,1440.1,-5037,706.1502743750801,12005.3,-5150,468.97511055597084,7781.666666666667,-5434,295.2260997947154,6512.2,-5367,215.9400148189217,9726.4,-5613,588.8573341650767,12766.8,1
-3690,730.3125662649137,9264.666666666666,-4053,783.4968091830368,13984.7,-4204,1080.5445155105824,11604.4,-4859,339.85474838524766,2841.5,-5731,869.1003394315298,2870.0,-3178,556.6284577705322,9413.9,-3776,599.6345970672476,11018.6,-2802,546.6873979808863,7147.777777777777,-4330,232.49045141682413,8122.0,-3926,553.738710945876,14160.6,-4594,915.4786507614464,15044.8,-3465,250.1275723888436,2068.5555555555557,-5461,701.4083332838301,17824.9,-3501,844.1804850611185,8422.777777777777,1
-4258,1019.7029515378485,10248.125,-2420,423.80448322310053,13643.1,-3154,578.4598862496862,4289.6,-3497,292.42860667178275,8405.7,-2543,227.69705886832293,1660.6666666666667,-3285,733.3348484832833,20772.2,-3587,537.0886652825584,9338.75,-2888,563.1821844123858,2505.8888888888887,-3900,343.9173737978356,22291.9,-3038,138.7227450708787,10409.1,-2545,329.5339739693006,7635.7,-3185,964.955211395845,8800.8,-3691,578.0858154288192,8624.9,-4181,1008.1295601260782,17683.8,1
-5912,605.1104031497075,17597.2,-5285,682.067804547318,13612.3,-5141,1007.600008821843,13900.333333333334,-5785,899.2661674943635,9492.0,-5218,554.9844682511375,5145.6,-5118,670.0513786270434,19824.4,-5191,905.6497336166968,13850.1,-4340,312.71444000502254,4963.444444444444,-5709,241.75574450259413,6363.0,-5374,583.217017927286,8822.0,-4970,389.35695704584003,9229.4,-4958,390.5291410381534,6922.9,-5665,527.345275886684,18490.0,-4772,631.4808073092971,7633.5,1
-5767,630.8701222209752,9495.0,-4738,475.12323664497416,15231.6,-4843,1070.333406000205,13902.1,-6396,662.8733212311349,2694.7,-5244,175.17031712021551,4038.1,-4307,629.856675838849,15527.444444444445,-6715,892.3327238199914,6840.3,-5545,858.1913798474347,9359.555555555555,-6274,471.04000891644154,9119.9,-5290,657.3059029097493,14452.0,-5982,739.9874593531983,14568.6,-5145,548.5581099573682,6925.222222222223,-5483,337.68535650809395,4145.3,-5095,865.6810777619318,5799.777777777777,1
-5538,294.85420125885946,2078.375,-5617,695.3894370320866,10748.111111111111,-5657,299.7532318424607,15018.222222222223,-6459,575.5160218082779,5792.777777777777,-5232,227.00193070370338,2548.4444444444443,-4937,314.0388670212656,17787.8,-5722,360.1518541180793,3842.777777777778,-5362,734.0135489212695,8404.4,-5381,232.2414476358679,11069.7,-5418,666.3727485424332,11386.1,-5455,493.3063305923272,7729.444444444444,-5172,631.6590931823943,8330.9,-6406,716.4116763425858,9017.5,-6417,925.5623048973603,13641.333333333334,1
-2960,267.09340854631546,6364.666666666667,-3028,531.4296754980851,8892.75,-3210,530.2492076582689,9396.222222222223,-4086,415.01861404038164,5608.3,-2844,368.32877976069256,3799.2,-3714,786.6232961208312,9306.3,-4298,513.0120953739768,9396.1,-3088,199.9740983227593,2405.6,-3157,677.8291008801555,14916.9,-2736,686.5079460574361,7317.6,-2715,314.1849932762558,3069.9,-3405,836.2092142520313,15985.0,-2610,527.3847425425446,5997.222222222223,-3317,771.7241735231573,9796.2,1
-5468,300.1182894365564,2877.0,-4828,316.9366024933041,13103.3,-5219,429.8905558394987,5099.5,-5793,244.87099148150304,6193.777777777777,-5127,183.42489296174094,1885.6666666666667,-5345,423.7392594509044,20900.7,-5129,213.977730466995,3774.777777777778,-4363,380.55865367757445,4572.888888888889,-6293,294.76907911108134,18118.0,-4892,391.7708513914716,10504.2,-5119,250.60385072858594,11009.3,-5069,212.5021411656749,3968.3,-5433,406.18863829081283,9188.333333333334,-6138,715.0073845772495,11301.0,1
-5732,389.7389951942197,9283.125,-5201,614.5774564690762,5631.9,-6453,756.5189026058778,16803.9,-7237,424.496513531029,5041.1,-5948,505.79364357071654,3066.222222222222,-6144,557.5147454175807,7847.111111111111,-7021,538.2430494181141,4732.888888888889,-5834,769.8103662591196,9950.1,-6402,634.5434264098868,19234.2,-6778,757.0301447102333,8221.6,-6139,311.37445303043205,13407.2,-5900,317.2589005843664,1671.5,-5898,609.542689235137,14700.6,-5751,490.39263605808765,3402.75,1
-6418,728.4955578298195,7821.888888888889,-5273,599.7379880589399,5538.666666666667,-3967,706.8952635152157,8227.222222222223,-6015,586.0061091831724,17930.3,-7255,864.5869302736437,2624.2,-5697,803.6624229115102,14503.5,-5929,848.1221374306888,21622.1,-4507,1196.2127375932118,18627.777777777777,-5669,476.8986894509141,13500.4,-5913,608.5569488552395,8781.2,-6087,663.0060708621006,16535.0,-5421,751.1235584109991,18154.1,-6822,643.4083923722164,2929.75,-6471,1160.6675837637588,12775.1,1
-5430,978.2437119654803,15595.0,-4046,348.92039206673644,10662.9,-4201,661.7542141913407,13416.6,-5914,672.295946737747,2360.8,-6024,828.6695867175405,2253.777777777778,-4005,660.9913842101116,3213.7,-5060,706.3290772947812,8430.777777777777,-4612,699.0862679240663,6271.6,-5740,630.0706627037947,25402.8,-5665,649.9952136575929,5626.666666666667,-5412,563.1233346257321,13511.1,-5561,732.8125423477823,8208.0,-5182,587.8258330492127,6395.8,-5295,759.7103395373797,5446.9,1
-5379,412.0748164120019,6810.333333333333,-5376,573.578076638219,7646.4,-5962,608.5589207299464,8976.0,-6598,654.0416417444676,3861.222222222222,-6304,812.5924466637626,3635.75,-5220,613.4658996227909,11915.6,-7587,863.4759058595696,16031.6,-6099,742.5918731039312,17511.9,-7145,920.4965833722542,16636.3,-5736,622.9098581319952,10715.666666666666,-6138,1154.5599334811482,11557.0,-7481,974.854701994096,8986.3,-5840,570.6654098506424,6883.8,-6270,647.2217626130922,25527.2,0
-5967,633.4232787007443,10535.9,-5867,711.8977173723734,7092.2,-6061,356.53982947210613,6981.9,-6923,708.5505984877093,6857.888888888889,-5468,542.7658795466059,15925.2,-6443,931.773272904288,7924.666666666667,-5541,853.5728967112329,14587.1,-5731,448.3872879554015,6738.8,-6404,246.74650960044718,7545.2,-5002,405.04291130693537,11274.7,-5860,644.6600732168878,10363.4,-6428,478.8764350017582,10136.6,-6244,606.864762529508,10860.0,-5916,835.3312157461821,15942.0,0
-6451,427.73454384700284,1462.2,-7507,1684.9531032049529,11343.2,-6800,1078.1767016588701,14747.4,-7085,1063.4807238497556,20395.5,-5228,412.68982164440166,18074.222222222223,-3787,764.41483502088,5600.9,-6294,1038.4222888594031,15624.9,-7374,1241.2785324260321,12382.111111111111,-5809,621.3219274257106,26780.375,-6681,810.7023018483566,1011.4444444444445,-5388,885.4631782293372,24546.2,-6759,973.1298423129349,17883.3,-5749,868.9207156006818,16500.9,-6493,775.9271470312145,23329.625,1
-3406,392.59042270539436,3158.4,-2981,697.2132815717163,13648.8,-5648,860.7575791127274,13726.1,-6170,1090.9490375215216,13355.666666666666,-2748,327.17084222161185,5130.5,-4082,881.5551258996793,15010.2,-4242,874.8294976736897,18298.6,-5438,701.4030031583153,5430.555555555556,-4967,1082.9607564450343,15982.555555555555,-5075,1386.751271858079,12540.0,-4437,1295.0073976622675,15970.1,-4640,840.8367023388058,5751.0,-4816,1035.237465512141,13743.7,-4429,570.3422840607673,4991.0,1
-3139,408.7319143127668,2192.5555555555557,-1495,364.7744440907673,4883.777777777777,-4349,640.9513944130244,7628.1,-3935,1541.5154102376014,14739.9,-1174,245.49289195412518,13054.4,-2831,847.6573090466729,17483.0,-2964,613.6791995823233,18016.7,-4479,839.7146181888229,13011.7,-4810,1192.572269208014,9737.888888888889,-3580,969.7894665209558,16617.125,-3164,1051.9519428186825,12581.3,-2882,235.59230542400996,9783.5,-3478,706.1906541437654,9464.9,-5003,749.9842138256331,4190.444444444444,1
-4747,615.3860576906175,2954.625,-4264,366.6488919934192,9569.0,-6590,833.3435606039075,9144.7,-6782,358.5997908532608,1469.4,-3855,339.09137411617985,8486.5,-5039,807.5880385444051,12960.7,-4972,423.4112539836372,15644.9,-6697,809.6083559351429,4867.0,-6423,764.1913340660989,7592.555555555556,-5107,709.6099280590711,7044.7,-5150,426.8843988716329,19985.7,-4822,478.07478494478244,7682.5,-5327,723.1362421365437,9348.666666666666,-6337,971.2746316052924,11601.0,1
-6406,469.63037327242796,1927.75,-3018,469.38110026283704,5230.333333333333,-6223,423.1329460110553,12814.5,-6284,909.6045294522222,15924.8,-3915,379.54124940512133,4274.8,-3474,257.3092303047038,17953.6,-6321,807.439062716188,7860.9,-6241,1434.0661630482737,10838.5,-5628,866.705278627055,16810.4,-5799,1052.2072229366224,7395.4,-4336,414.33797798415833,5272.9,-5282,880.7060860468703,11658.1,-5479,687.9888371187419,16364.1,-5109,455.75493414773075,1486.2,1
-3776,382.75945448806453,3104.1,-3676,555.740991829827,16833.2,-4949,1185.6496995318646,15888.8,-4196,518.2304603166438,19664.3,-3984,733.4123055962447,17098.7,-2975,519.1405301072153,21766.2,-4287,998.1820525335037,12510.9,-4995,1352.4386296293005,10413.222222222223,-4156,1141.2019277936745,15810.1,-5158,1216.7072326570596,5772.5,-4050,1291.2718201758482,10591.777777777777,-2945,744.8020206739506,17287.3,-3995,795.4946951425878,11489.3,-4191,1415.4419239234085,11076.1,1
-5904,666.5544538895499,2305.2,-2404,664.1301754927265,12764.2,-4402,239.34084482177107,3585.4,-5142,788.645015200121,13883.1,-4731,735.3792490953214,14252.0,-3974,656.853682337246,12865.6,-4345,315.0460918659349,5141.9,-5205,616.2096721084497,1234.7,-6801,885.1765304163943,7198.8,-4633,374.4644300531093,5118.75,-6336,1132.2372366249047,3176.5,-6363,681.2572980694093,9928.666666666666,-4101,668.3251903078339,10468.9,-3715,396.4377504728839,8178.6,0
-7033,1152.7041944922403,12312.1,-6993,855.7333148667541,14760.333333333334,-6383,480.68655067518,14685.7,-7257,1041.826861815337,12472.0,-7043,1139.340791861679,11824.5,-5605,572.4493427369797,12945.6,-6545,905.3636230819038,18610.8,-5151,843.1089134862689,9859.8,-6218,528.7991679267303,14303.8,-6297,1010.5711256512329,8080.777777777777,-8355,1470.1604028132438,12686.8,-5482,631.6708003382774,6402.666666666667,-5589,625.5759346394328,9256.8,-6156,694.3457064027982,10177.5,1
-5378,544.5306602937989,8783.1,-5748,938.5002983483802,11860.4,-6515,944.0822474763496,11101.9,-7422,795.1475397685635,18149.0,-5973,665.1351742315247,13281.1,-5119,532.5973713791659,21174.1,-5853,658.5660862814019,9233.6,-5359,367.98782588557924,9134.5,-7398,737.0869419546136,16852.5,-6631,839.9347831825978,5580.7,-6803,452.1202997345917,5880.444444444444,-7760,1084.8927320246962,9389.4,-5145,474.8081823220851,17806.7,-5808,524.7214499141439,8731.1,1
-6052,782.7461174448583,7361.5,-4445,336.65577282292367,7684.75,-4572,351.85918900731343,10359.444444444445,-6158,424.2004243279393,2013.6666666666667,-4661,425.02027525166375,16932.875,-5226,403.84354566465464,7176.0,-6694,384.3520318340987,2622.5,-5424,848.2131254424464,6681.111111111111,-5345,511.75343696639123,4335.888888888889,-5382,280.5656983865133,9255.222222222223,-4628,275.4398502597472,11797.777777777777,-6269,516.2242578327756,6720.875,-5214,280.755613097428,9648.714285714286,-5753,801.8967098905792,28825.333333333332,1
-4153,575.8679332479002,11889.666666666666,-2176,345.87541466420697,13279.111111111111,-3541,705.1855358698167,4299.8,-4518,573.5558569029289,5880.333333333333,-3109,568.7527142792378,8353.5,-3043,841.0755079063953,16393.3,-3671,493.7203256905672,12428.0,-2647,543.2348387207878,12626.7,-3467,399.28762815794755,5084.4,-3458,452.43197278706936,8243.7,-2326,444.75503369832705,0.0,-3078,668.2680674699345,3713.1,-3290,564.0646771426119,14145.5,-4385,612.5344153596598,9136.2,1
